,Date,Ice Level
167,1992-09-01,12.174643714797746
168,1992-10-01,12.20515755888377
169,1992-11-01,12.22819828469022
170,1992-12-01,12.223065399385561
171,1993-01-01,12.1762886968766
172,1993-02-01,12.11641235279058
173,1993-03-01,12.046941877880183
174,1993-04-01,11.979841026625703
175,1993-05-01,11.95511934203789
176,1993-06-01,11.948937980030722
177,1993-07-01,11.938325076804915
178,1993-08-01,11.926240063364055
179,1993-09-01,11.910269297235022
180,1993-10-01,11.891572836661545
181,1993-11-01,11.894364279313876
182,1993-12-01,11.91110016641065
183,1994-01-01,11.935862935227854
184,1994-02-01,11.967241967485919
185,1994-03-01,12.010792953149
186,1994-04-01,12.04704689580133
187,1994-05-01,12.044281394009216
188,1994-06-01,12.034171806195596
189,1994-07-01,12.026234978238607
190,1994-08-01,12.006251587301588
191,1994-09-01,11.980015508192524
192,1994-10-01,11.94947863543267
193,1994-11-01,11.903988805683564
194,1994-12-01,11.85281008704557
195,1995-01-01,11.789725454429083
196,1995-02-01,11.713350454429083
197,1995-03-01,11.632000364823348
198,1995-04-01,11.542674468766002
199,1995-05-01,11.482312461597543
200,1995-06-01,11.4525888952893
201,1995-07-01,11.421066045826933
202,1995-08-01,11.401217416066352
203,1995-09-01,11.392542173402546
204,1995-10-01,11.377121832900754
205,1995-11-01,11.372528105302187
206,1995-12-01,11.404439933259177
207,1996-01-01,11.480296653689283
208,1996-02-01,11.589182406377457
209,1996-03-01,11.711619771968856
210,1996-04-01,11.829721116054877
211,1996-05-01,11.870257182363119
212,1996-06-01,11.85280937770362
213,1996-07-01,11.860185721789643
214,1996-08-01,11.881789871903525
215,1996-09-01,11.907898054275472
216,1996-10-01,11.936726235279057
217,1996-11-01,11.954633717357911
218,1996-12-01,11.94368147721454
219,1997-01-01,11.897894559651817
220,1997-02-01,11.829192946748591
221,1997-03-01,11.754542140296977
222,1997-04-01,11.682849667178697
223,1997-05-01,11.660268305171531
224,1997-06-01,11.680993394777264
225,1997-07-01,11.702575384024577
226,1997-08-01,11.728081192396314
227,1997-09-01,11.74640151689708
228,1997-10-01,11.7655465437788
229,1997-11-01,11.796445602918586
230,1997-12-01,11.812279384280593
231,1998-01-01,11.811098380696365
232,1998-02-01,11.820605101126471
233,1998-03-01,11.823669214029698
234,1998-04-01,11.822211821556579
235,1998-05-01,11.81686831797235
236,1998-06-01,11.79348852406554
237,1998-07-01,11.765210298259088
238,1998-08-01,11.731959386200717
239,1998-09-01,11.705404710701485
240,1998-10-01,11.705052515360983
241,1998-11-01,11.719764836149512
242,1998-12-01,11.729539656938044
243,1999-01-01,11.735647811059906
244,1999-02-01,11.726891090629799
245,1999-03-01,11.697622049411162
246,1999-04-01,11.686445750128009
247,1999-05-01,11.707562506400409
248,1999-06-01,11.717496466973886
249,1999-07-01,11.706809639016896
250,1999-08-01,11.694039719397214
251,1999-09-01,11.679861197626993
252,1999-10-01,11.650754029168212
253,1999-11-01,11.603919710171796
254,1999-12-01,11.574243724508714
255,2000-01-01,11.570526072178964
256,2000-02-01,11.569169889383266
257,2000-03-01,11.572167470028427
258,2000-04-01,11.568243007662835
259,2000-05-01,11.539128267519466
260,2000-06-01,11.519157344580398
261,2000-07-01,11.518254118773946
262,2000-08-01,11.520417375567208
263,2000-09-01,11.53546504096262
264,2000-10-01,11.560054646697388
265,2000-11-01,11.58737140296979
266,2000-12-01,11.593522881464413
267,2001-01-01,11.566358499743984
268,2001-02-01,11.560101779313875
269,2001-03-01,11.59254277393753
270,2001-04-01,11.609416564260112
271,2001-05-01,11.62006674347158
272,2001-06-01,11.627992460317458
273,2001-07-01,11.624804288274447
274,2001-08-01,11.633188216845877
275,2001-09-01,11.631679672299025
276,2001-10-01,11.601478865847414
277,2001-11-01,11.555795532514079
278,2001-12-01,11.538648310291858
279,2002-01-01,11.55245135688684
280,2002-02-01,11.525034690220174
281,2002-03-01,11.451416365847413
282,2002-04-01,11.408023847926266
283,2002-05-01,11.389175774449566
284,2002-06-01,11.38091506656426
285,2002-07-01,11.39074571172555
286,2002-08-01,11.389454525089606
287,2002-09-01,11.38890392985151
288,2002-10-01,11.4034303187404
289,2002-11-01,11.414183858166922
290,2002-12-01,11.416937397593445
