,Date,Ice Level
166,1992-08-01,11.331140987009375
167,1992-09-01,11.320295257296467
168,1992-10-01,11.318312058371735
169,1992-11-01,11.31983289170507
170,1992-12-01,11.341402336149514
171,1993-01-01,11.35386559779826
172,1993-02-01,11.342415328981055
173,1993-03-01,11.349112909626218
174,1993-04-01,11.373678769841272
175,1993-05-01,11.387851574500768
176,1993-06-01,11.382609056579621
177,1993-07-01,11.394439701740911
178,1993-08-01,11.44742635688684
179,1993-09-01,11.513947958269329
180,1993-10-01,11.574411623143881
181,1993-11-01,11.61083630952381
182,1993-12-01,11.640719329237072
183,1994-01-01,11.676305305939579
184,1994-02-01,11.709176273681514
185,1994-03-01,11.726561264720942
186,1994-04-01,11.727892492319508
187,1994-05-01,11.719595942140296
188,1994-06-01,11.719826273681516
189,1994-07-01,11.754720090885815
190,1994-08-01,11.797784270993343
191,1994-09-01,11.816130709165385
192,1994-10-01,11.821261175115207
193,1994-11-01,11.82349244751664
194,1994-12-01,11.812543164362516
195,1995-01-01,11.778278020993342
196,1995-02-01,11.752799526369687
197,1995-03-01,11.740329230670763
198,1995-04-01,11.727815924219147
199,1995-05-01,11.715027617767536
200,1995-06-01,11.726481246799793
201,1995-07-01,11.758002752176138
202,1995-08-01,11.74379148237901
203,1995-09-01,11.701327524409837
204,1995-10-01,11.683384379248547
205,1995-11-01,11.70478263193672
206,1995-12-01,11.74985588462489
207,1996-01-01,11.789701986775428
208,1996-02-01,11.803743653442096
209,1996-03-01,11.812912829069337
210,1996-04-01,11.82098657458905
211,1996-05-01,11.821772820108762
212,1996-06-01,11.784907183908047
213,1996-07-01,11.674798312940304
214,1996-08-01,11.584426585425604
215,1996-09-01,11.533545449308756
216,1996-10-01,11.470474750384025
217,1996-11-01,11.404625825652841
218,1996-12-01,11.340163012032768
219,1997-01-01,11.300440789810548
220,1997-02-01,11.28977277905786
221,1997-03-01,11.28593115719406
222,1997-04-01,11.285667492319508
223,1997-05-01,11.287488549667177
224,1997-06-01,11.314450736047105
225,1997-07-01,11.351945359703018
226,1997-08-01,11.383932062852022
227,1997-09-01,11.43185424987199
228,1997-10-01,11.474004115463387
229,1997-11-01,11.49758677675371
230,1997-12-01,11.5143236047107
231,1998-01-01,11.524290271377367
232,1998-02-01,11.534248604710701
233,1998-03-01,11.55525138248848
234,1998-04-01,11.595840181771633
235,1998-05-01,11.647285925499233
236,1998-06-01,11.680691346646187
237,1998-07-01,11.70506903481823
238,1998-08-01,11.718710547875066
239,1998-09-01,11.71232383512545
240,1998-10-01,11.70850120967742
241,1998-11-01,11.707452777777778
242,1998-12-01,11.718805734767027
243,1999-01-01,11.746078046594983
244,1999-02-01,11.762556541218638
245,1999-03-01,11.757115501792114
246,1999-04-01,11.735639516129032
247,1999-05-01,11.708802419354837
248,1999-06-01,11.703250268817204
249,1999-07-01,11.708898118279567
250,1999-08-01,11.70362800333704
251,1999-09-01,11.705653587319244
252,1999-10-01,11.720178452910641
253,1999-11-01,11.757501705598813
254,1999-12-01,11.794965236064762
255,2000-01-01,11.797465056853293
256,2000-02-01,11.800146508466195
257,2000-03-01,11.818467028179459
258,2000-04-01,11.817209590903472
259,2000-05-01,11.799350764738598
260,2000-06-01,11.756880379433937
261,2000-07-01,11.743209680509207
262,2000-08-01,11.794379085006266
263,2000-09-01,11.852271607782896
264,2000-10-01,11.875502745775727
265,2000-11-01,11.847223131080389
266,2000-12-01,11.802835183051716
267,2001-01-01,11.772814170506912
268,2001-02-01,11.72992841781874
269,2001-03-01,11.667584511008704
270,2001-04-01,11.621026894521247
271,2001-05-01,11.598033166922681
272,2001-06-01,11.610069009216588
273,2001-07-01,11.607681912442395
274,2001-08-01,11.558371572580644
275,2001-09-01,11.48865666282642
276,2001-10-01,11.417838876088068
277,2001-11-01,11.35388936891961
278,2001-12-01,11.276362083973373
279,2002-01-01,11.214717863543264
280,2002-02-01,11.181666788274448
281,2002-03-01,11.154847433435737
282,2002-04-01,11.14868802483359
283,2002-05-01,11.145992505120326
284,2002-06-01,11.155786232718892
285,2002-07-01,11.217145103686635
286,2002-08-01,11.294698243087556
287,2002-09-01,11.358209715821811
288,2002-10-01,11.423898470302099
289,2002-11-01,11.511593945212493
290,2002-12-01,11.629671364567333
291,2003-01-01,11.73787378392217
292,2003-02-01,11.800501472094215
293,2003-03-01,11.839115629800308
294,2003-04-01,11.870080593958011
295,2003-05-01,11.91324416922683
296,2003-06-01,11.933321722990271
297,2003-07-01,11.916487045570914
298,2003-08-01,11.900353160036724
299,2003-09-01,11.895220618588553
300,2003-10-01,11.90160973149178
301,2003-11-01,11.893514973427264
302,2003-12-01,11.873884104251637
303,2004-01-01,11.862433342602891
304,2004-02-01,11.877355385613644
305,2004-03-01,11.92104346805092
306,2004-04-01,11.957704668767766
307,2004-05-01,11.967464480595723
308,2004-06-01,11.952490421455938
309,2004-07-01,11.903600636509701
310,2004-08-01,11.84307471981655
311,2004-09-01,11.79896950204813
312,2004-10-01,11.770120308499743
