,Date,Ice Extent,Ice Extent YEarly Average
2870,1991-03-13,3.273,11.610320547945213
2871,1991-03-14,3.415,11.608479452054803
2872,1991-03-15,3.571,11.606871232876719
2873,1991-03-16,3.655,11.605613698630144
2874,1991-03-17,3.733,11.60457534246576
2875,1991-03-18,3.8960000000000004,11.603917808219183
2876,1991-03-19,4.056,11.60342739726028
2877,1991-03-20,4.152,11.602936986301374
2878,1991-03-21,4.3,11.602104109589046
2879,1991-03-22,4.394,11.601082191780826
2880,1991-03-23,4.558,11.599709589041101
2881,1991-03-24,4.725,11.598572602739731
2882,1991-03-25,4.913,11.597967123287676
2883,1991-03-26,5.091,11.597438356164387
2884,1991-03-27,5.138999999999999,11.596731506849316
2885,1991-03-28,5.225,11.596013698630138
2886,1991-03-29,5.329,11.595345205479454
2887,1991-03-30,5.461,11.595049315068493
2888,1991-03-31,5.506,11.594775342465754
2889,1991-04-01,5.558,11.594635616438355
2890,1991-04-02,5.667999999999999,11.594580821917805
2891,1991-04-03,5.818,11.59419452054794
2892,1991-04-04,5.954,11.59375342465753
2893,1991-04-05,6.045,11.593526027397257
2894,1991-04-06,6.14,11.593397260273967
2895,1991-04-07,6.223,11.593082191780818
2896,1991-04-08,6.334,11.593054794520546
2897,1991-04-09,6.553999999999999,11.593490410958902
2898,1991-04-10,6.591,11.594090410958902
2899,1991-04-11,6.675,11.594454794520544
2900,1991-04-12,6.74,11.594991780821914
2901,1991-04-13,6.864,11.595613698630133
2902,1991-04-14,6.9910000000000005,11.596232876712326
2903,1991-04-15,7.067,11.596843835616436
2904,1991-04-16,7.085,11.597449315068491
2905,1991-04-17,7.153,11.598616438356164
2906,1991-04-18,7.269,11.599849315068493
2907,1991-04-19,7.36,11.600912328767123
2908,1991-04-20,7.421,11.601641095890411
2909,1991-04-21,7.562,11.602457534246575
2910,1991-04-22,7.6339999999999995,11.603383561643835
2911,1991-04-23,7.695,11.604399999999996
2912,1991-04-24,7.829,11.605378082191777
2913,1991-04-25,7.9239999999999995,11.606547945205476
2914,1991-04-26,8.009,11.60758356164383
2915,1991-04-27,8.152999999999999,11.608567123287667
2916,1991-04-28,8.307,11.609660273972597
2917,1991-04-29,8.386000000000001,11.610961643835612
2918,1991-04-30,8.595,11.61200821917808
2919,1991-05-01,8.692,11.613232876712326
2920,1991-05-02,8.844,11.614391780821915
2921,1991-05-03,8.926,11.615413698630135
2922,1991-05-04,9.023,11.6164602739726
2923,1991-05-05,9.148,11.617178082191778
2924,1991-05-06,9.24,11.617728767123284
2925,1991-05-07,9.307,11.618254794520544
2926,1991-05-08,9.412,11.618802739726025
2927,1991-05-09,9.574,11.619350684931504
2928,1991-05-10,9.681000000000001,11.620021917808216
2929,1991-05-11,9.78,11.620539726027395
2930,1991-05-12,9.964,11.62121917808219
2931,1991-05-13,10.071,11.622068493150683
2932,1991-05-14,10.165,11.622843835616438
2933,1991-05-15,10.297,11.623364383561645
2934,1991-05-16,10.436,11.623942465753426
2935,1991-05-17,10.588,11.624663013698632
2936,1991-05-18,10.652000000000001,11.625145205479454
2937,1991-05-19,10.752,11.625646575342468
2938,1991-05-20,10.79,11.626000000000001
2939,1991-05-21,10.867,11.626304109589043
2940,1991-05-22,10.897,11.626720547945208
2941,1991-05-23,10.931,11.627342465753426
2942,1991-05-24,11.026,11.62781369863014
2943,1991-05-25,11.13,11.628361643835621
2944,1991-05-26,11.206,11.629000000000005
2945,1991-05-27,11.289000000000001,11.62976438356165
2946,1991-05-28,11.345999999999998,11.630482191780828
2947,1991-05-29,11.413,11.631298630136994
2948,1991-05-30,11.542,11.632024657534254
2949,1991-05-31,11.674000000000001,11.63301095890412
2950,1991-06-01,11.697000000000001,11.634161643835627
2951,1991-06-02,11.727,11.635526027397272
2952,1991-06-03,11.866,11.636890410958918
2953,1991-06-04,11.95,11.638389041095905
2954,1991-06-05,12.119000000000002,11.639819178082206
2955,1991-06-06,12.159,11.641232876712342
2956,1991-06-07,12.29,11.64260273972604
2957,1991-06-08,12.404000000000002,11.644038356164394
2958,1991-06-09,12.592,11.645334246575354
2959,1991-06-10,12.686,11.646482191780834
2960,1991-06-11,12.825,11.647583561643847
2961,1991-06-12,12.831,11.648947945205489
2962,1991-06-13,12.886,11.650312328767132
2963,1991-06-14,12.965,11.65153424657535
2964,1991-06-15,13.07,11.652536986301378
2965,1991-06-16,13.139000000000001,11.653580821917817
2966,1991-06-17,13.18,11.654775342465761
2967,1991-06-18,13.163,11.656041095890417
2968,1991-06-19,13.29,11.657298630136992
2969,1991-06-20,13.368,11.658830136986307
2970,1991-06-21,13.522,11.660312328767128
2971,1991-06-22,13.692,11.66185753424658
2972,1991-06-23,13.773,11.663263013698636
2973,1991-06-24,13.879000000000001,11.664482191780827
2974,1991-06-25,14.005999999999998,11.665756164383566
2975,1991-06-26,14.091,11.667208219178088
2976,1991-06-27,14.154000000000002,11.668323287671239
2977,1991-06-28,14.155,11.66937534246576
2978,1991-06-29,14.222999999999999,11.670273972602747
2979,1991-06-30,14.267999999999999,11.671432876712338
2980,1991-07-01,14.418,11.67244109589042
2981,1991-07-02,14.423,11.673301369863024
2982,1991-07-03,14.452,11.674123287671243
2983,1991-07-04,14.472000000000001,11.67489589041097
2984,1991-07-05,14.599,11.675586301369872
2985,1991-07-06,14.612,11.675589041095899
2986,1991-07-07,14.705,11.675594520547953
2987,1991-07-08,14.789000000000001,11.67604109589042
2988,1991-07-09,14.857999999999999,11.676397260273983
2989,1991-07-10,14.974,11.676786301369873
2990,1991-07-11,15.011,11.677484931506859
2991,1991-07-12,15.061,11.677871232876722
2992,1991-07-13,15.122,11.678306849315076
2993,1991-07-14,15.198,11.678432876712337
2994,1991-07-15,15.329,11.679000000000011
2995,1991-07-16,15.450999999999999,11.679816438356173
2996,1991-07-17,15.546,11.680427397260283
2997,1991-07-18,15.63,11.680909589041105
2998,1991-07-19,15.825999999999999,11.681632876712339
2999,1991-07-20,15.963,11.682556164383573
3000,1991-07-21,16.158,11.683202739726038
3001,1991-07-22,16.377,11.683879452054807
3002,1991-07-23,16.445999999999998,11.68490684931508
3003,1991-07-24,16.44,11.686112328767134
3004,1991-07-25,16.463,11.687528767123299
3005,1991-07-26,16.482,11.688610958904121
3006,1991-07-27,16.562,11.689756164383573
3007,1991-07-28,16.546,11.691106849315078
3008,1991-07-29,16.632,11.692290410958917
3009,1991-07-30,16.744,11.69327671232878
3010,1991-07-31,16.774,11.694145205479465
3011,1991-08-01,16.878,11.69492054794522
3012,1991-08-02,16.99,11.696136986301383
3013,1991-08-03,16.967,11.69706575342467
3014,1991-08-04,17.031,11.697720547945217
3015,1991-08-05,17.14,11.698871232876721
3016,1991-08-06,17.243,11.700252054794529
3017,1991-08-07,17.453,11.701800000000011
3018,1991-08-08,17.543,11.703328767123297
3019,1991-08-09,17.704,11.70506301369864
3020,1991-08-10,17.815,11.706635616438366
3021,1991-08-11,17.897000000000002,11.708309589041104
3022,1991-08-12,17.864,11.70989589041097
3023,1991-08-13,17.887999999999998,11.711517808219186
3024,1991-08-14,17.926,11.713087671232886
3025,1991-08-15,18.101,11.714745205479463
3026,1991-08-16,18.038,11.716778082191793
3027,1991-08-17,18.032,11.718846575342479
3028,1991-08-18,17.901,11.720761643835628
3029,1991-08-19,17.797,11.722813698630148
3030,1991-08-20,17.783,11.725057534246584
3031,1991-08-21,17.824,11.72688219178083
3032,1991-08-22,17.925,11.728958904109597
3033,1991-08-23,17.838,11.73108219178083
3034,1991-08-24,17.781,11.733117808219184
3035,1991-08-25,17.825,11.735400000000006
3036,1991-08-26,17.855,11.737443835616444
3037,1991-08-27,17.936,11.739405479452062
3038,1991-08-28,17.988,11.74142739726028
3039,1991-08-29,18.111,11.743287671232881
3040,1991-08-30,18.153,11.74504657534247
3041,1991-08-31,18.061,11.746621917808223
3042,1991-09-01,17.969,11.748178082191783
3043,1991-09-02,17.849,11.749589041095893
3044,1991-09-03,17.852999999999998,11.751205479452056
3045,1991-09-04,17.962,11.753068493150687
3046,1991-09-05,17.908,11.75467671232877
3047,1991-09-06,17.919,11.755923287671235
3048,1991-09-07,18.141,11.756989041095892
3049,1991-09-08,18.224,11.75782191780822
3050,1991-09-09,18.242,11.758553424657535
3051,1991-09-10,18.301,11.75945205479452
3052,1991-09-11,18.303,11.760383561643836
3053,1991-09-12,18.319000000000003,11.760991780821916
3054,1991-09-13,18.292,11.761668493150685
3055,1991-09-14,18.332,11.762131506849315
3056,1991-09-15,18.322,11.762550684931504
3057,1991-09-16,18.278,11.763016438356162
3058,1991-09-17,18.264,11.763657534246574
3059,1991-09-18,18.294,11.764435616438357
3060,1991-09-19,18.366,11.765402739726028
3061,1991-09-20,18.413,11.766279452054796
3062,1991-09-21,18.473,11.767139726027398
3063,1991-09-22,18.539,11.767846575342466
3064,1991-09-23,18.523,11.76854794520548
3065,1991-09-24,18.555,11.769331506849316
3066,1991-09-25,18.525,11.770084931506853
3067,1991-09-26,18.608,11.77089589041096
3068,1991-09-27,18.660999999999998,11.771602739726028
3069,1991-09-28,18.629,11.772312328767123
3070,1991-09-29,18.643,11.773035616438356
3071,1991-09-30,18.671,11.773753424657535
3072,1991-10-01,18.554000000000002,11.774367123287671
3073,1991-10-02,18.515,11.775046575342468
3074,1991-10-03,18.480999999999998,11.775452054794522
3075,1991-10-04,18.392,11.77571780821918
3076,1991-10-05,18.32,11.775931506849318
3077,1991-10-06,18.382,11.776353424657538
3078,1991-10-07,18.465999999999998,11.777057534246579
3079,1991-10-08,18.405,11.777838356164386
3080,1991-10-09,18.484,11.778498630136989
3081,1991-10-10,18.398,11.77905479452055
3082,1991-10-11,18.319000000000003,11.779904109589044
3083,1991-10-12,18.247,11.780991780821923
3084,1991-10-13,18.218,11.782375342465759
3085,1991-10-14,18.122,11.783668493150692
3086,1991-10-15,18.160999999999998,11.784734246575349
3087,1991-10-16,18.137999999999998,11.785756164383567
3088,1991-10-17,18.046,11.786515068493157
3089,1991-10-18,17.883,11.78708219178083
3090,1991-10-19,17.691,11.787279452054802
3091,1991-10-20,17.586,11.786997260273981
3092,1991-10-21,17.590999999999998,11.786449315068504
3093,1991-10-22,17.611,11.785649315068502
3094,1991-10-23,17.497,11.784865753424667
3095,1991-10-24,17.430999999999997,11.784232876712338
3096,1991-10-25,17.473,11.783282191780833
3097,1991-10-26,17.352999999999998,11.782315068493164
3098,1991-10-27,17.215999999999998,11.781449315068507
3099,1991-10-28,17.211,11.78068767123289
3100,1991-10-29,17.094,11.78012054794522
3101,1991-10-30,17.081,11.779391780821934
3102,1991-10-31,17.07,11.778550684931522
3103,1991-11-01,17.02,11.777726027397277
3104,1991-11-02,16.971,11.776917808219196
3105,1991-11-03,16.926,11.776180821917825
3106,1991-11-04,16.881,11.775594520547962
3107,1991-11-05,16.883,11.775112328767138
3108,1991-11-06,16.727999999999998,11.774673972602756
3109,1991-11-07,16.66,11.774052054794536
3110,1991-11-08,16.549,11.773419178082209
3111,1991-11-09,16.449,11.77296438356166
3112,1991-11-10,16.382,11.772536986301386
3113,1991-11-11,16.374000000000002,11.772073972602756
3114,1991-11-12,16.219,11.77176438356166
3115,1991-11-13,16.134,11.771339726027414
3116,1991-11-14,15.931,11.770827397260291
3117,1991-11-15,15.92,11.770172602739745
3118,1991-11-16,15.806,11.769742465753446
3119,1991-11-17,15.645,11.769073972602762
3120,1991-11-18,15.399000000000001,11.768460273972623
3121,1991-11-19,15.192,11.76799178082194
3122,1991-11-20,15.005999999999998,11.767591780821938
3123,1991-11-21,14.867,11.766767123287693
3124,1991-11-22,14.755999999999998,11.766104109589063
3125,1991-11-23,14.532,11.765723287671253
3126,1991-11-24,14.427,11.76560000000002
3127,1991-11-25,14.367,11.765421917808238
3128,1991-11-26,14.187999999999999,11.765400000000017
3129,1991-11-27,13.988,11.765136986301389
3130,1991-11-28,13.887,11.764610958904129
3131,1991-11-29,13.842,11.763704109589062
3132,1991-11-30,13.577,11.762884931506871
3133,1991-12-01,13.354000000000001,11.762191780821937
3134,1991-12-02,13.210999999999999,11.761249315068515
3135,1991-12-03,13.152000000000001,11.760246575342487
3136,1991-12-04,12.937999999999999,11.759339726027418
3137,1991-12-05,12.677,11.758400000000021
3138,1991-12-06,12.519,11.7575178082192
3139,1991-12-07,12.35,11.756871232876735
3140,1991-12-08,12.132,11.756342465753447
3141,1991-12-09,11.812000000000001,11.755687671232897
3142,1991-12-10,11.544,11.754887671232895
3143,1991-12-11,11.4,11.754161643835635
3144,1991-12-12,11.113,11.753315068493169
3145,1991-12-13,10.95,11.752736986301386
3146,1991-12-14,10.780999999999999,11.75199726027399
3147,1991-12-15,10.499,11.751309589041114
3148,1991-12-16,10.28,11.750605479452073
3149,1991-12-17,10.068999999999999,11.749621917808238
3150,1991-12-18,9.668,11.749210958904127
3151,1991-12-19,9.254,11.748550684931526
3152,1991-12-20,9.152999999999999,11.747676712328785
3153,1991-12-21,8.931000000000001,11.74662191780824
3154,1991-12-22,8.67,11.745668493150704
3155,1991-12-23,8.537,11.744975342465773
3156,1991-12-24,8.347000000000001,11.744224657534266
3157,1991-12-25,8.084,11.74385205479454
3158,1991-12-26,7.898,11.744005479452074
3159,1991-12-27,7.716,11.744493150684953
3160,1991-12-28,7.611000000000001,11.745501369863037
3161,1991-12-29,7.372000000000001,11.746912328767145
3162,1991-12-30,7.111000000000001,11.74813972602742
3163,1991-12-31,6.829,11.749257534246599
3164,1992-01-01,6.656000000000001,11.750449315068517
3165,1992-01-02,6.457999999999999,11.751164383561667
3166,1992-01-03,6.278,11.751969863013722
3167,1992-01-04,6.053,11.752556164383584
3168,1992-01-05,5.962999999999999,11.75341369863016
3169,1992-01-06,5.787999999999999,11.75422465753427
3170,1992-01-07,5.702000000000001,11.755063013698654
3171,1992-01-08,5.574,11.75621643835619
3172,1992-01-09,5.354,11.757169863013724
3173,1992-01-10,5.229,11.75810136986304
3174,1992-01-11,5.0889999999999995,11.758934246575368
3175,1992-01-12,4.978,11.759750684931532
3176,1992-01-13,4.872,11.760284931506874
3177,1992-01-14,4.762,11.761065753424685
3178,1992-01-15,4.698,11.76153424657537
3179,1992-01-16,4.61,11.761852054794549
3180,1992-01-17,4.493,11.762252054794548
3181,1992-01-18,4.414,11.762800000000029
3182,1992-01-19,4.279,11.76330410958907
3183,1992-01-20,4.232,11.763838356164412
3184,1992-01-21,4.218999999999999,11.764372602739753
3185,1992-01-22,4.105,11.765095890410986
3186,1992-01-23,3.975,11.76570136986304
3187,1992-01-24,3.99,11.766334246575369
3188,1992-01-25,3.833,11.766652054794546
3189,1992-01-26,3.7439999999999998,11.767358904109615
3190,1992-01-27,3.687,11.768309589041124
3191,1992-01-28,3.612,11.769542465753455
3192,1992-01-29,3.576,11.770742465753454
3193,1992-01-30,3.514,11.771769863013729
3194,1992-01-31,3.478,11.772942465753454
3195,1992-02-01,3.4010000000000002,11.774495890410988
3196,1992-02-02,3.37,11.775994520547973
3197,1992-02-03,3.341,11.777463013698659
3198,1992-02-04,3.275,11.77915342465756
3199,1992-02-05,3.148,11.780550684931534
3200,1992-02-06,3.141,11.782282191780848
3201,1992-02-07,3.1660000000000004,11.783816438356189
3202,1992-02-08,3.074,11.785101369863039
3203,1992-02-09,3.005,11.786230136986326
3204,1992-02-10,2.952,11.787030136986328
3205,1992-02-11,2.943,11.787572602739754
3206,1992-02-12,2.906,11.788115068493179
3207,1992-02-13,2.833,11.788394520547973
3208,1992-02-14,2.8110000000000004,11.788673972602767
3209,1992-02-15,2.74,11.788931506849343
3210,1992-02-16,2.725,11.789421917808246
3211,1992-02-17,2.698,11.789830136986328
3212,1992-02-18,2.62,11.790106849315094
3213,1992-02-19,2.582,11.790197260273999
3214,1992-02-20,2.5669999999999997,11.790054794520573
3215,1992-02-21,2.521,11.790208219178108
3216,1992-02-22,2.512,11.790523287671258
3217,1992-02-23,2.492,11.790356164383589
3218,1992-02-24,2.551,11.790232876712356
3219,1992-02-25,2.537,11.789813698630162
3220,1992-02-26,2.522,11.789660273972627
3221,1992-02-27,2.6210000000000004,11.789375342465776
3222,1992-02-28,2.634,11.789383561643858
3223,1992-02-29,2.596,11.789189041095913
3224,1992-03-01,2.659,11.78912876712331
3225,1992-03-02,2.759,11.789386301369886
3226,1992-03-03,2.822,11.789698630137009
3227,1992-03-04,2.8339999999999996,11.789835616438378
3228,1992-03-05,2.8280000000000003,11.789706849315092
3229,1992-03-06,2.793,11.78973150684934
3230,1992-03-07,2.878,11.789495890410981
3231,1992-03-08,2.91,11.789476712328788
3232,1992-03-09,2.926,11.789627397260297
3233,1992-03-10,2.989,11.789821917808242
3234,1992-03-11,3.043,11.790123287671257
3235,1992-03-12,3.1460000000000004,11.790443835616463
3236,1992-03-13,3.227,11.790498630137009
3237,1992-03-14,3.2910000000000004,11.790556164383586
3238,1992-03-15,3.4019999999999997,11.790432876712353
3239,1992-03-16,3.389,11.790273972602764
3240,1992-03-17,3.449,11.789923287671257
3241,1992-03-18,3.6260000000000003,11.789567123287696
3242,1992-03-19,3.713,11.789602739726051
3243,1992-03-20,3.798,11.789947945205505
3244,1992-03-21,3.878,11.790361643835642
3245,1992-03-22,3.948,11.791120547945228
3246,1992-03-23,4.059,11.791695890410981
3247,1992-03-24,4.212,11.792167123287696
3248,1992-03-25,4.342,11.792712328767147
3249,1992-03-26,4.423,11.793665753424683
3250,1992-03-27,4.495,11.794578082191807
3251,1992-03-28,4.581,11.795293150684957
3252,1992-03-29,4.656000000000001,11.795208219178107
3253,1992-03-30,4.782,11.795095890410984
3254,1992-03-31,4.914,11.794726027397285
3255,1992-04-01,5.061,11.79430958904112
3256,1992-04-02,5.187,11.79379452054797
3257,1992-04-03,5.3,11.793169863013722
3258,1992-04-04,5.482,11.79244657534249
3259,1992-04-05,5.611000000000001,11.791509589041121
3260,1992-04-06,5.777,11.790569863013724
3261,1992-04-07,5.946000000000001,11.789652054794546
3262,1992-04-08,6.037999999999999,11.788797260273999
3263,1992-04-09,6.149,11.787956164383587
3264,1992-04-10,6.291,11.78727945205482
3265,1992-04-11,6.353,11.78675342465756
3266,1992-04-12,6.477,11.786282191780847
3267,1992-04-13,6.61,11.785758904109613
3268,1992-04-14,6.687,11.785317808219203
3269,1992-04-15,6.789,11.785104109589064
3270,1992-04-16,6.888999999999999,11.784671232876734
3271,1992-04-17,6.959,11.784463013698652
3272,1992-04-18,7.117000000000001,11.784427397260297
3273,1992-04-19,7.202000000000001,11.784364383561666
3274,1992-04-20,7.229,11.78429589041098
3275,1992-04-21,7.324,11.784178082191804
3276,1992-04-22,7.452999999999999,11.784241095890435
3277,1992-04-23,7.5729999999999995,11.784383561643859
3278,1992-04-24,7.683,11.784342465753447
3279,1992-04-25,7.821000000000001,11.784158904109612
3280,1992-04-26,7.919,11.784057534246596
3281,1992-04-27,8.062999999999999,11.78418904109591
3282,1992-04-28,8.2,11.783983561643856
3283,1992-04-29,8.272,11.783687671232897
3284,1992-04-30,8.361,11.783572602739746
3285,1992-05-01,8.507,11.783180821917828
3286,1992-05-02,8.592,11.78278904109591
3287,1992-05-03,8.633,11.782000000000021
3288,1992-05-04,8.749,11.78118904109591
3289,1992-05-05,8.865,11.780408219178103
3290,1992-05-06,8.953,11.779682191780841
3291,1992-05-07,9.015,11.778986301369883
3292,1992-05-08,9.146,11.778490410958922
3293,1992-05-09,9.227,11.777830136986319
3294,1992-05-10,9.29,11.777128767123305
3295,1992-05-11,9.369,11.775958904109604
3296,1992-05-12,9.464,11.77489041095892
3297,1992-05-13,9.619,11.773882191780835
3298,1992-05-14,9.773,11.773093150684945
3299,1992-05-15,9.862,11.772180821917821
3300,1992-05-16,9.959,11.771221917808234
3301,1992-05-17,10.097000000000001,11.770386301369877
3302,1992-05-18,10.228,11.769756164383574
3303,1992-05-19,10.386,11.769142465753438
3304,1992-05-20,10.457,11.768602739726042
3305,1992-05-21,10.567,11.768241095890428
3306,1992-05-22,10.637,11.767821917808234
3307,1992-05-23,10.623,11.767367123287686
3308,1992-05-24,10.648,11.767000000000015
3309,1992-05-25,10.773,11.766534246575358
3310,1992-05-26,10.808,11.766101369863028
3311,1992-05-27,10.878,11.765852054794536
3312,1992-05-28,11.01,11.765602739726042
3313,1992-05-29,11.068,11.76538356164385
3314,1992-05-30,11.137,11.765145205479465
3315,1992-05-31,11.328,11.765221917808233
3316,1992-06-01,11.425999999999998,11.76497260273974
3317,1992-06-02,11.517999999999999,11.764668493150698
3318,1992-06-03,11.568,11.764356164383573
3319,1992-06-04,11.651,11.764145205479464
3320,1992-06-05,11.819,11.763701369863027
3321,1992-06-06,11.905,11.763315068493165
3322,1992-06-07,11.969000000000001,11.762912328767138
3323,1992-06-08,11.998,11.762794520547958
3324,1992-06-09,12.094000000000001,11.76281369863015
3325,1992-06-10,12.219000000000001,11.763041095890424
3326,1992-06-11,12.29,11.763219178082206
3327,1992-06-12,12.437000000000001,11.763375342465768
3328,1992-06-13,12.520999999999999,11.763589041095903
3329,1992-06-14,12.7,11.764000000000012
3330,1992-06-15,12.765,11.764345205479465
3331,1992-06-16,12.841,11.764712328767136
3332,1992-06-17,12.880999999999998,11.765117808219191
3333,1992-06-18,13.092,11.765336986301381
3334,1992-06-19,13.220999999999998,11.765495890410971
3335,1992-06-20,13.255,11.765871232876723
3336,1992-06-21,13.2,11.765871232876723
3337,1992-06-22,13.269,11.766049315068505
3338,1992-06-23,13.467,11.766698630137
3339,1992-06-24,13.607000000000001,11.767309589041108
3340,1992-06-25,13.697000000000001,11.767723287671245
3341,1992-06-26,13.922,11.76861369863015
3342,1992-06-27,14.072000000000001,11.76948767123289
3343,1992-06-28,14.209000000000001,11.770619178082203
3344,1992-06-29,14.284,11.771726027397271
3345,1992-06-30,14.357999999999999,11.77330684931508
3346,1992-07-01,14.53,11.77466301369864
3347,1992-07-02,14.474,11.776172602739738
3348,1992-07-03,14.489,11.777706849315079
3349,1992-07-04,14.6,11.779520547945216
3350,1992-07-05,14.728,11.781964383561657
3351,1992-07-06,14.755,11.78436164383563
3352,1992-07-07,14.93,11.78658082191782
3353,1992-07-08,15.232000000000001,11.78881369863015
3354,1992-07-09,15.376,11.791268493150698
3355,1992-07-10,15.431,11.793336986301384
3356,1992-07-11,15.585999999999999,11.796079452054808
3357,1992-07-12,15.709000000000001,11.798723287671248
3358,1992-07-13,15.795,11.801610958904124
3359,1992-07-14,15.799000000000001,11.804657534246589
3360,1992-07-15,15.912,11.807460273972618
3361,1992-07-16,16.023,11.810271232876726
3362,1992-07-17,16.031,11.813169863013712
3363,1992-07-18,16.129,11.816016438356181
3364,1992-07-19,16.219,11.818580821917823
3365,1992-07-20,16.31,11.821345205479467
3366,1992-07-21,16.455,11.823794520547958
3367,1992-07-22,16.516,11.826430136986314
3368,1992-07-23,16.570999999999998,11.829024657534259
3369,1992-07-24,16.672,11.831531506849327
3370,1992-07-25,16.671,11.834158904109602
3371,1992-07-26,16.82,11.836690410958916
3372,1992-07-27,16.930999999999997,11.839301369863026
3373,1992-07-28,17.027,11.841989041095903
3374,1992-07-29,17.037,11.844619178082205
3375,1992-07-30,16.987000000000002,11.847378082191792
3376,1992-07-31,16.982,11.850306849315078
3377,1992-08-01,17.01,11.852794520547956
3378,1992-08-02,17.069000000000003,11.855408219178093
3379,1992-08-03,17.156,11.858046575342478
3380,1992-08-04,17.31,11.860375342465767
3381,1992-08-05,17.35,11.862386301369877
3382,1992-08-06,17.442999999999998,11.86455068493152
3383,1992-08-07,17.445999999999998,11.866410958904124
3384,1992-08-08,17.49,11.86784931506851
3385,1992-08-09,17.554000000000002,11.869336986301388
3386,1992-08-10,17.587,11.870742465753441
3387,1992-08-11,17.532,11.871873972602756
3388,1992-08-12,17.582,11.873241095890428
3389,1992-08-13,17.66,11.874734246575361
3390,1992-08-14,17.706,11.876180821917824
3391,1992-08-15,17.801,11.877413698630154
3392,1992-08-16,17.929000000000002,11.878482191780837
3393,1992-08-17,17.873,11.879717808219192
3394,1992-08-18,17.835,11.88076164383563
3395,1992-08-19,17.833,11.88198082191782
3396,1992-08-20,17.902,11.883219178082204
3397,1992-08-21,17.977,11.884468493150697
3398,1992-08-22,18.05,11.885643835616449
3399,1992-08-23,18.067,11.886904109589052
3400,1992-08-24,18.07,11.8879589041096
3401,1992-08-25,18.125999999999998,11.88912602739727
3402,1992-08-26,18.135,11.890380821917818
3403,1992-08-27,18.021,11.891542465753433
3404,1992-08-28,17.985,11.892953424657543
3405,1992-08-29,17.987000000000002,11.894249315068503
3406,1992-08-30,18.009,11.895619178082201
3407,1992-08-31,18.043,11.896909589041107
3408,1992-09-01,18.072,11.898358904109598
3409,1992-09-02,18.137999999999998,11.899789041095902
3410,1992-09-03,18.156,11.9011589041096
3411,1992-09-04,18.195,11.902668493150697
3412,1992-09-05,18.19,11.904358904109602
3413,1992-09-06,18.311,11.906147945205493
3414,1992-09-07,18.319000000000003,11.908049315068507
3415,1992-09-08,18.355,11.910098630137
3416,1992-09-09,18.359,11.912358904109604
3417,1992-09-10,18.395,11.914646575342482
3418,1992-09-11,18.467,11.917065753424676
3419,1992-09-12,18.43,11.919547945205498
3420,1992-09-13,18.384,11.922191780821937
3421,1992-09-14,18.458,11.924920547945224
3422,1992-09-15,18.302,11.927720547945224
3423,1992-09-16,18.205,11.930342465753442
3424,1992-09-17,18.137,11.933197260273989
3425,1992-09-18,17.977,11.936032876712344
3426,1992-09-19,17.851,11.93888767123289
3427,1992-09-20,17.927,11.942060273972617
3428,1992-09-21,18.063,11.945408219178098
3429,1992-09-22,18.047,11.948821917808235
3430,1992-09-23,17.97,11.952191780821932
3431,1992-09-24,17.998,11.955786301369878
3432,1992-09-25,17.983,11.959405479452073
3433,1992-09-26,17.897000000000002,11.963290410958923
3434,1992-09-27,17.975,11.967301369863032
3435,1992-09-28,17.934,11.971317808219197
3436,1992-09-29,17.936,11.975254794520568
3437,1992-09-30,17.985,11.97893698630139
3438,1992-10-01,17.939,11.982693150684952
3439,1992-10-02,18.069000000000003,11.98641917808221
3440,1992-10-03,18.136,11.990213698630157
3441,1992-10-04,18.121,11.993964383561663
3442,1992-10-05,18.117,11.997750684931525
3443,1992-10-06,18.114,12.001367123287691
3444,1992-10-07,18.183,12.004715068493171
3445,1992-10-08,18.209,12.007926027397282
3446,1992-10-09,18.147000000000002,12.011104109589063
3447,1992-10-10,18.098,12.013980821917828
3448,1992-10-11,18.107,12.016320547945224
3449,1992-10-12,18.155,12.018317808219194
3450,1992-10-13,18.175,12.020189041095907
3451,1992-10-14,18.227999999999998,12.021512328767141
3452,1992-10-15,18.206,12.022616438356183
3453,1992-10-16,18.143,12.023742465753443
3454,1992-10-17,18.018,12.024394520547961
3455,1992-10-18,18.015,12.025095890410975
3456,1992-10-19,17.977,12.025884931506866
3457,1992-10-20,17.926,12.02649041095892
3458,1992-10-21,17.875,12.027169863013714
3459,1992-10-22,17.84,12.0280383561644
3460,1992-10-23,17.825,12.029120547945222
3461,1992-10-24,17.774,12.030361643835633
3462,1992-10-25,17.685,12.031523287671249
3463,1992-10-26,17.648,12.032298630137001
3464,1992-10-27,17.612000000000002,12.032876712328783
3465,1992-10-28,17.52,12.033506849315081
3466,1992-10-29,17.480999999999998,12.034545205479466
3467,1992-10-30,17.374000000000002,12.035810958904124
3468,1992-10-31,17.236,12.036791780821932
3469,1992-11-01,17.168,12.037865753424672
3470,1992-11-02,17.065,12.038824657534262
3471,1992-11-03,17.057000000000002,12.039690410958922
3472,1992-11-04,17.011,12.040430136986318
3473,1992-11-05,16.991,12.040945205479469
3474,1992-11-06,16.983,12.041684931506866
3475,1992-11-07,16.941,12.042345205479469
3476,1992-11-08,16.846,12.042873972602758
3477,1992-11-09,16.777,12.043010958904128
3478,1992-11-10,16.605,12.043293150684951
3479,1992-11-11,16.515,12.043638356164402
